1129546,359.88,-0.25,4.81,-0.00,-0.00,0.00,0.01,0.00,0.09,-8.88,19.69,-58.06,-0.03,-0.83,9.94,-0.05,-0.82,9.77,22.15,930.44,21.31,27,60
1140176,359.88,-0.25,4.81,-0.00,0.00,-0.00,0.00,-0.01,0.19,-9.56,20.06,-58.50,-0.05,-0.84,9.96,-0.05,-0.82,9.77,22.22,930.43,21.31,27,61
1150806,359.88,-0.25,4.81,-0.00,-0.00,-0.00,0.00,-0.02,0.23,-9.25,19.69,-58.50,-0.04,-0.85,10.00,-0.05,-0.82,9.77,22.22,930.48,21.31,26,61
1161437,359.88,-0.25,4.81,-0.00,-0.00,0.00,0.00,-0.01,0.26,-8.88,18.88,-58.88,-0.04,-0.84,10.03,-0.05,-0.82,9.77,22.22,930.46,21.31,27,62
1172067,359.88,-0.25,4.81,-0.00,-0.00,-0.00,0.00,0.00,0.12,-9.25,20.38,-57.38,-0.04,-0.82,9.89,-0.05,-0.82,9.77,22.18,930.45,21.31,27,62
1182696,359.88,-0.25,4.81,-0.00,-0.00,-0.00,0.02,-0.01,0.24,-9.56,19.25,-58.50,-0.02,-0.83,10.01,-0.05,-0.82,9.77,22.22,930.44,21.31,26,63
1193326,359.88,-0.25,4.81,0.00,-0.00,0.00,0.02,-0.01,0.25,-8.50,18.88,-58.50,-0.02,-0.84,10.02,-0.05,-0.82,9.77,22.22,930.46,21.31,27,63
1203956,359.88,-0.25,4.81,-0.00,-0.00,0.00,0.01,-0.01,0.22,-8.88,20.06,-57.75,-0.03,-0.84,9.99,-0.05,-0.82,9.77,22.18,930.47,21.31,27,63
1214588,359.88,-0.25,4.81,-0.00,0.00,-0.00,0.03,-0.03,0.15,-9.56,19.69,-59.25,0.00,-0.87,9.92,-0.05,-0.82,9.77,22.22,930.43,21.31,27,64
1225216,359.88,-0.25,4.81,-0.00,0.00,0.00,0.00,-0.02,0.23,-9.56,20.06,-59.25,-0.05,-0.85,10.00,-0.05,-0.82,9.77,22.22,930.43,21.31,27,64
1235847,359.88,-0.25,4.81,-0.00,0.00,0.00,-0.01,0.00,0.24,-8.88,19.69,-58.06,-0.06,-0.83,10.01,-0.05,-0.82,9.77,22.18,930.42,21.31,27,64
1246477,359.88,-0.25,4.81,-0.00,-0.00,0.00,0.00,0.00,0.11,-9.25,20.06,-58.06,-0.05,-0.83,9.88,-0.05,-0.82,9.77,22.18,930.43,21.31,27,65
1257107,359.88,-0.25,4.81,0.00,0.00,-0.00,0.01,-0.01,0.14,-8.88,19.69,-58.50,-0.03,-0.83,9.91,-0.05,-0.82,9.77,22.18,930.46,21.31,27,65
1267737,359.88,-0.25,4.81,0.00,0.00,-0.00,0.01,-0.01,0.20,-8.88,19.69,-57.75,-0.03,-0.84,9.97,-0.05,-0.82,9.77,22.18,930.46,21.31,27,65
1278367,359.88,-0.25,4.81,0.00,0.00,0.00,0.01,0.00,0.25,-9.25,20.06,-57.38,-0.03,-0.83,10.02,-0.05,-0.82,9.77,22.22,930.45,21.31,27,66
1288998,359.88,-0.25,4.81,0.00,0.00,-0.00,0.00,-0.01,0.17,-8.88,19.25,-57.38,-0.04,-0.84,9.95,-0.05,-0.82,9.77,22.22,930.43,21.31,27,66
1299629,359.88,-0.25,4.81,-0.00,0.00,0.00,0.00,-0.02,0.18,-8.88,20.06,-59.25,-0.04,-0.84,9.96,-0.05,-0.82,9.77,22.18,930.47,21.31,27,67
1310258,359.88,-0.25,4.81,0.00,0.00,0.00,0.00,0.00,0.23,-9.56,20.06,-59.25,-0.04,-0.82,10.00,-0.05,-0.82,9.77,22.18,930.48,21.31,27,67
1320888,359.88,-0.25,4.81,0.00,0.00,0.00,0.01,0.00,0.25,-9.56,20.06,-58.50,-0.03,-0.83,10.02,-0.05,-0.82,9.77,22.22,930.48,21.31,27,67
1331518,359.88,-0.25,4.81,0.00,-0.00,0.00,0.00,-0.02,0.12,-8.88,20.06,-58.06,-0.05,-0.85,9.89,-0.05,-0.82,9.77,22.18,1352778,359.88,-0.25,4.81,0.00,-0.00,0.00,0.00,-0.01,0.18,-8.50,20.38,-58.50,-0.05,-0.84,9.95,-0.05,-0.82,9.77,22.15,930.43,21.31,27,69
1363410,359.88,-0.25,4.81,0.00,0.01,-0.00,0.00,-0.01,0.25,-9.25,20.06,-59.25,-0.04,-0.83,10.02,-0.05,-0.82,9.77,22.15,930.49,21.31,27,69
1374041,359.88,-0.25,4.81,-0.00,-0.00,0.00,-0.01,0.00,0.20,-9.25,20.06,-58.50,-0.03,-0.83,9.88,-0.05,-0.82,9.77,22.12,930.46,21.31,27,70
1384671,359.88,-0.25,4.81,0.00,-0.00,0.00,0.00,-0.02,0.20,-8.88,20.06,-59.25,-0.05,-0.85,9.97,-0.05,-0.82,9.77,22.12,930.45,21.25,27,70
1395301,359.88,-0.25,4.81,-0.00,0.00,0.00,0.00,0.00,0.18,-9.25,20.06,-58.06,-0.04,-0.82,9.95,-0.05,-0.82,9.77,22.08,930.45,21.25,27,70
1405932,359.88,-0.25,4.81,-0.00,0.00,0.00,0.02,-0.02,0.24,-10.00,19.25,-59.25,-0.02,-0.85,10.01,-0.05,-0.82,9.77,22.12,930.45,21.25,27,70
1416563,359.88,-0.25,4.81,-0.00,-0.00,0.00,-0.01,0.00,0.24,-8.88,20.06,-58.50,-0.06,-0.83,10.01,-0.05,-0.82,9.77,22.12,930.46,21.25,27,71
1427194,359.88,-0.25,4.81,0.00,0.00,0.00,0.00,0.00,0.11,-9.25,20.06,-57.75,-0.04,-0.83,9.88,-0.05,-0.82,9.77,22.08,930.43,21.25,26,72
1437824,359.88,-0.25,4.81,-0.00,-0.00,-0.00,0.01,-0.02,0.20,-9.56,20.38,-58.06,-0.03,-0.85,9.97,-0.05,-0.82,9.77,22.08,930.43,21.25,27,72
1448455,359.88,-0.25,4.81,0.00,-0.00,0.00,0.00,-0.01,0.23,-10.75,19.69,-58.06,-0.05,-0.83,10.00,-0.05,-0.82,9.77,22.08,930.47,21.25,26,72
1459085,359.88,-0.25,4.81,-0.00,-0.00,0.00,0.00,-0.02,0.25,-7.75,19.25,-57.75,-0.05,-0.85,10.02,-0.05,-0.82,9.77,22.08,930.43,21.25,27,73
1480347,359.88,-0.25,4.81,-0.00,0.00,-0.00,0.00,0.00,0.20,-10.38,20.06,-58.50,-0.04,-0.82,9.97,-0.05,-0.82,9.77,22.08,930.44,21.25,26,74
1490977,359.88,-0.25,4.81,-0.00,0.00,0.00,0.00,-0.01,0.22,-9.25,19.25,-57.25,-0.05,-0.84,9.99,-0.05,-0.82,9.77,22.08,930.43,21.25,27,75
1501607,359.88,-0.25,4.81,-0.00,-0.00,0.00,-0.01,-0.01,0.15,-8.06,19.69,-58.50,-0.06,-0.83,9.92,-0.05,-0.82,9.77,22.12,930.41,21.25,27,75
1512239,359.88,-0.25,4.81,0.00,0.00,-0.00,0.00,-0.02,0.08,-9.56,19.69,-57.75,-0.06,-0.84,9.84,-0.05,-0.82,9.77,22.15,930.47,21.25,27,75
1522869,359.88,-0.25,4.81,-0.00,-0.00,0.00,0.00,0.00,0.20,-8.88,19.69,-58.88,-0.05,-0.82,9.97,-0.05,-0.82,9.77,22.15,930.48,21.25,27,75
1533500,359.88,-0.25,4.81,-0.00,-0.00,0.00,-0.02,-0.03,0.24,-8.50,19.25,-59.25,-0.07,-0.86,10.01,-0.05,-0.82,9.77,22.15,930.45,21.25,27,75
1544132,359.88,-0.25,4.81,0.00,0.00,0.00,0.02,0.00,0.21,-8.88,20.38,-58.06,-0.02,-0.82,9.98,-0.05,-0.82,9.77,22.18,930.46,21.25,27,75
1554763,359.88,-0.25,4.81,-0.00,-0.00,0.00,-0.01,-0.03,0.15,-9.25,20.06,-58.88,-0.06,-0.84,9.97,-0.05,-0.82,9.77,22.15,930.43,21.25,27,76
1565393,359.88,-0.25,4.81,-0.00,-0.00,0.00,-0.02,-0.04,0.23,-8.88,20.06,-59.25,-0.07,-0.87,10.00,-0.05,-0.82,9.77,22.12,930.44,21.25,26,76
1576024,359.88,-0.25,4.81,0.00,-0.00,0.00,0.00,0.00,0.23,-9.25,20.06,-59.69,-0.05,-0.82,10.00,-0.05,-0.82,9.77,22.12,930.45,21.25,26,77
1586654,359.88,-0.25,4.81,0.00,0.00,0.00,0.00,-0.01,0.26,-10.38,19.69,-60.06,-0.05,-0.83,10.04,-0.05,-0.82,9.77,22.12,930.46,21.25,27,78
1597286,359.88,-0.25,4.81,-0.00,0.00,-0.00,0.01,-0.01,0.14,-9.25,20.06,-57.25,-0.03,-0.84,9.91,-0.05,-0.82,9.77,22.12,930.44,21.25,27,79
1607917,359.88,-0.25,4.81,0.00,0.00,-0.00,0.02,-0.01,0.16,-9.25,18.88,-59.25,-0.03,-0.82,9.97,-0.05,-0.82,9.77,22.12,930.46,21.25,27,80
1618548,359.88,-0.25,4.81,0.00,0.00,-0.00,0.00,-0.01,0.25,-10.38,20.06,-58.50,-0.05,-0.83,10.02,-0.05,-0.82,9.77,22.15,930.46,21.25,27,81
1629179,359.88,-0.25,4.81,-0.00,0.00,0.00,0.02,-0.01,0.25,-9.25,19.69,-58.50,-0.02,-0.84,10.02,-0.05,-0.82,9.77,22.15,930.46,21.25,26,81
1639810,359.88,-0.25,4.81,0.00,0.00,0.00,-0.01,-0.04,0.17,-9.25,18.88,-58.50,-0.06,-0.87,9.95,-0.05,-0.82,9.77,22.15,930.46,21.25,27,82
1650442,359.88,-0.25,4.81,0.00,-0.00,0.00,0.00,0.00,0.15,-10.38,18.88,-58.06,-0.04,-0.83,10.00,-0.05,-0.82,9.77,22.12,930.45,21.25,26,83
1661071,359.88,-0.25,4.81,0.00,0.00,-0.00,-0.01,-0.01,0.22,-11.50,20.75,-60.06,-0.06,-0.83,10.00,-0.05,-0.82,9.77,22.12,930.44,21.25,27,83
1671702,359.88,-0.25,4.81,0.00,0.00,0.00,0.01,-0.01,0.20,-9.56,20.75,-60.00,-0.03,-0.83,9.97,-0.05,-0.82,9.77,22.15,930.47,21.25,27,83
1682332,359.88,-0.25,4.81,-0.00,0.00,0.00,0.00,-0.01,0.13,-9.56,20.38,-59.56,-0.04,-0.83,9.90,-0.05,-0.82,9.77,22.15,930.47,21.25,27,84
1692964,359.88,-0.25,4.81,-0.00,0.00,0.00,-0.03,-0.04,0.14,-9.56,20.06,-58.50,-0.08,-0.87,9.91,-0.05,-0.82,9.77,22.15,930.45,21.31,27,85
1703594,359.88,-0.25,4.81,0.00,0.00,0.00,0.00,-0.03,0.20,-10.00,19.69,-59.25,-0.05,-0.86,9.97,-0.05,-0.82,9.77,22.15,930.47,21.31,27,85
1714224,359.88,-0.25,4.81,0.00,-0.00,0.00,0.01,0.00,0.28,-10.00,20.75,-59.69,-0.03,-0.83,10.05,-0.05,-0.82,9.77,22.15,930.43,21.25,27,85
1724853,359.88,-0.25,4.81,-0.00,0.00,0.00,0.01,-0.05,0.04,-10.00,19.69,-60.06,-0.03,-0.88,9.81,-0.05,-0.82,9.77,22.15,930.47,21.31,27,86
1735485,359.88,-0.25,4.81,-0.00,-0.00,0.00,0.00,0.00,0.15,-10.00,20.75,-58.88,-0.05,-0.82,9.93,-0.05,-0.82,9.77,22.15,930.47,21.31,27,87
1746114,359.88,-0.25,4.81,0.00,0.00,0.00,0.01,-0.02,0.24,-10.00,20.38,-60.75,-0.03,-0.85,10.01,-0.05,-0.82,9.77,22.12,930.47,21.31,27,88
1756746,359.88,-0.25,4.81,-0.00,-0.00,-0.00,0.03,-0.02,0.22,-8.88,20.75,-60.38,-0.02,-0.87,10.02,-0.05,-0.82,9.77,22.12,930.46,21.31,27,88
1767376,359.88,-0.25,4.81,0.00,0.00,-0.00,-0.01,-0.02,0.14,-10.38,20.38,-58.88,-0.06,-0.85,9.91,-0.05,-0.82,9.77,22.12,930.46,21.31,27,89
